nb_comp,time
161,0.004628999999999994
162,0.004182999999999937
163,0.0042079999999999895
164,0.0047319999999999585
165,0.010171000000000041
166,0.004493999999999998
167,0.004514999999999936
168,0.004461000000000048
169,0.004310000000000036
170,0.00473800000000002
171,0.004511000000000043
172,0.004530999999999952
173,0.004794999999999994
174,0.004610000000000003
175,0.004978999999999956
176,0.01646700000000001
177,0.0043759999999999355
178,0.004876999999999909
179,0.0046840000000000215
180,0.0046000000000000485
181,0.005054999999999921
182,0.004744999999999999
183,0.004898999999999987
184,0.005049000000000081
185,0.0048440000000000705
186,0.007728999999999986
187,0.036229999999999984
188,0.02771100000000004
189,0.027511000000000063
190,0.026275999999999966
191,0.02709500000000009
192,0.00836199999999998
193,0.007085999999999926
194,0.007001999999999953
195,0.005767999999999995
196,0.013778000000000068
197,0.010145999999999988
198,0.020113999999999965
199,0.009272000000000169
200,0.007409999999999917
201,0.009074000000000026
202,0.006258000000000097
203,0.0061109999999999776
204,0.005452000000000012
205,0.012612999999999985
206,0.005167999999999839
207,0.005738999999999939
208,0.005556000000000116
209,0.005526999999999838
210,0.005913999999999975
211,0.006524999999999892
212,0.00626300000000013
213,0.005791000000000102
214,0.01365700000000003
215,0.006059000000000037
216,0.00569200000000003
217,0.00567899999999999
218,0.00626799999999994
219,0.005587999999999926
220,0.005670999999999982
221,0.005771999999999888
222,0.013391000000000153
223,0.005415999999999865
224,0.006137999999999977
225,0.005985000000000129
226,0.005834000000000117
227,0.006698000000000093
228,0.005911
229,0.006170000000000009
230,0.014488000000000056
231,0.005964999999999998
232,0.006121999999999961
233,0.005911
234,0.0064670000000000005
235,0.005901999999999852
236,0.0063870000000001426
237,0.006423999999999985
238,0.01624200000000009
239,0.006749000000000116
240,0.006089000000000011
241,0.006311999999999873
242,0.0065390000000000725
243,0.006484000000000156
244,0.0065070000000000405
245,0.01695699999999989
246,0.006431999999999993
247,0.006474000000000091
248,0.006831999999999949
249,0.0067669999999999675
250,0.0070310000000000095
251,0.006858000000000031
252,0.006397999999999904
253,0.016113000000000044
254,0.006780000000000008
255,0.0071150000000002045
256,0.00699800000000006
257,0.006533999999999818
258,0.007250000000000201
259,0.006667999999999896
260,0.01498200000000005
261,0.006882000000000055
262,0.007112999999999925
263,0.00831599999999999
264,0.006789999999999852
265,0.0068909999999999805
266,0.014575000000000005
267,0.006877000000000022
268,0.0069230000000000125
269,0.007495000000000029
270,0.006689999999999863
271,0.00738799999999995
272,0.00699800000000006
273,0.017537000000000136
274,0.0071110000000000895
275,0.007132000000000138
276,0.006809999999999983
277,0.007530999999999954
278,0.007200000000000095
279,0.007298000000000027
280,0.015889000000000042
281,0.0070790000000000575
282,0.007458999999999882
283,0.007145999999999875
284,0.007995999999999892
285,0.007692000000000032
286,0.015324000000000115
287,0.008017999999999859
288,0.007238000000000078
289,0.007989999999999942
290,0.016361999999999988
291,0.014450999999999992
292,0.022459000000000007
293,0.007788999999999824
294,0.007808000000000037
295,0.008297999999999917
296,0.00843499999999997
297,0.008221000000000034
298,0.01685100000000017
299,0.007909999999999862
300,0.007492000000000054
301,0.008013999999999744
302,0.008460000000000356
303,0.008527000000000395
304,0.01717499999999994
305,0.007736000000000409
306,0.008090000000000153
307,0.008077999999999808
308,0.008790999999999993
309,0.00797099999999995
310,0.01824400000000015
311,0.0081260000000003
312,0.008252000000000148
313,0.008042000000000105
314,0.008436999999999806
315,0.015296999999999894
316,0.008071999999999857
317,0.00860100000000008
318,0.008367999999999931
319,0.008775999999999673
320,0.00835100000000022
321,0.01980100000000018
322,0.008201000000000125
323,0.00834099999999971
324,0.008674999999999766
325,0.00881899999999991
326,0.01803800000000022
327,0.008341000000000154
328,0.00873400000000002
329,0.008646000000000154
330,0.009329999999999838
331,0.008960000000000079
332,0.018539000000000083
333,0.008538000000000157
334,0.008826
335,0.008762999999999632
336,0.009287999999999741
337,0.019452000000000247
338,0.009250999999999898
339,0.009122000000000074
340,0.008972999999999676
341,0.008954000000000129
342,0.018518999999999952
343,0.008758000000000266
344,0.009163000000000032
345,0.008801999999999754
346,0.00927599999999984
347,0.020353000000000065
348,0.009246000000000087
349,0.009101999999999943
350,0.009424000000000099
351,0.009273000000000309
352,0.02093799999999968
353,0.009508000000000294
354,0.009191999999999645
355,0.010267999999999944
356,0.009736000000000189
357,0.020953
358,0.009266999999999914
359,0.00975600000000032
360,0.009750999999999621
361,0.009352000000000249
362,0.02102599999999999
363,0.009678000000000075
364,0.009431999999999885
365,0.009736000000000189
366,0.010228000000000126
367,0.020897000000000165
368,0.009456999999999827
369,0.00998499999999991
370,0.01563300000000023
371,0.010834999999999706
372,0.04229700000000003
373,0.020416999999999685
374,0.03859900000000005
375,0.051266000000000034
376,0.04181400000000002
377,0.012659999999999894
378,0.01029800000000014
379,0.00997899999999996
380,0.011861999999999817
381,0.04552000000000023
382,0.012874999999999748
383,0.010482000000000102
384,0.009799000000000113
385,0.021843000000000057
386,0.009514000000000244
387,0.011020999999999948
388,0.01106700000000016
389,0.0105360000000001
390,0.0246489999999997
391,0.009712999999999639
392,0.010451999999999906
393,0.01067000000000018
394,0.021633000000000013
395,0.010676999999999826
396,0.010999999999999677
397,0.010104000000000113
398,0.01166799999999979
399,0.024551999999999907
400,0.010447000000000095
401,0.011614999999999931
402,0.01191999999999993
403,0.021668999999999716
404,0.011392999999999986
405,0.010337999999999958
406,0.010933999999999777
407,0.011090999999999962
408,0.02210499999999982
409,0.011280000000000179
410,0.01052799999999987
411,0.010644000000000098
412,0.020265999999999895
413,0.010249999999999648
414,0.011184000000000083
415,0.010940999999999867
416,0.02145000000000019
417,0.011076000000000086
418,0.011122999999999994
419,0.011058000000000234
420,0.02257599999999993
421,0.010730999999999824
422,0.011578999999999784
423,0.011469000000000396
424,0.02476199999999995
425,0.010981999999999825
426,0.011407999999999863
427,0.011941999999999897
428,0.025892000000000248
429,0.011805999999999983
430,0.011188000000000198
431,0.011458999999999886
432,0.03918599999999994
433,0.04381600000000008
434,0.07371399999999984
435,0.06910100000000075
436,0.09197799999999923
437,0.015019999999999811
438,0.01345099999999988
439,0.012647999999999548
440,0.026847000000000065
441,0.012974999999999959
442,0.012094000000000271
443,0.01207500000000028
444,0.027751000000000303
445,0.012853999999999921
446,0.012334999999999319
447,0.012038999999999689
448,0.029007000000000005
449,0.012922999999999796
450,0.012293999999999805
451,0.01237300000000019
452,0.026532999999999696
453,0.012260999999999633
454,0.012861999999999263
455,0.012717000000000311
456,0.02786600000000039
457,0.012920999999999516
458,0.012640000000000207
459,0.012553999999999732
460,0.025573999999999764
461,0.013114999999999988
462,0.01237699999999986
463,0.021452000000000027
464,0.012415999999999983
465,0.01315700000000053
466,0.012894000000000183
467,0.02708200000000005
468,0.012917000000000733
469,0.012904000000000693
470,0.012940000000000396
471,0.027567999999999593
472,0.013725999999999239
473,0.012624999999999886
474,0.024683999999999706
475,0.021139999999999937
476,0.014602000000000004
477,0.013964000000000532
478,0.030743000000000187
479,0.013728999999999658
480,0.01312899999999928
481,0.012952000000000297
482,0.02910900000000005
483,0.013118000000000407
484,0.013018999999999892
485,0.025034000000000667
486,0.013641999999999932
487,0.013580000000000148
488,0.013373999999999775
489,0.02971799999999991
490,0.013396000000000186
491,0.013237000000000165
492,0.025385999999999243
493,0.013822000000000223
494,0.013048000000000393
495,0.013576999999999728
496,0.02861400000000014
497,0.013955999999999413
498,0.013505999999999574
499,0.026343999999999923
500,0.013479999999999492
501,0.014135000000000453
502,0.013720000000000176
503,0.030510999999999733
504,0.01469699999999996
505,0.013554000000000066
506,0.025119000000000113
507,0.013169999999999682
508,0.01422499999999971
509,0.03403899999999993
510,0.014196000000000097
511,0.014178999999999498
512,0.014050000000000118
513,0.03722899999999996
514,0.014264999999999972
515,0.013976999999999684
516,0.02662399999999998
517,0.014008999999999716
518,0.014339999999999797
519,0.02812999999999999
520,0.014762999999999415
521,0.014129000000000502
522,0.014093999999999163
523,0.033030999999999366
524,0.014876000000000111
525,0.014891999999999683
526,0.04317300000000035
527,0.07696300000000011
528,0.11352600000000024
529,0.11188899999999968
530,0.0182329999999995
531,0.01544799999999924
532,0.02834100000000017
533,0.01486199999999993
534,0.015136000000000038
535,0.03157399999999999
536,0.016596999999999973
537,0.015095999999999776
538,0.01515399999999989
539,0.035972000000000115
540,0.01519100000000062
541,0.014140000000000263
542,0.026540999999999926
543,0.014578000000000202
544,0.014956999999999887
545,0.027008000000000365
546,0.014568999999999832
547,0.0148419999999998
548,0.030733999999999817
549,0.014914999999999345
550,0.015100000000000335
551,0.03165499999999977
552,0.016363000000000127
553,0.015390000000000015
554,0.03495699999999946
555,0.016606999999999594
556,0.015260999999999747
557,0.041233000000000075
558,0.024036999999999864
559,0.03453400000000073
560,0.09846100000000035
561,0.019143999999999828
562,0.017125000000000057
563,0.061500000000000554
564,0.019150999999999918
565,0.01654299999999953
566,0.0653769999999998
567,0.02414900000000042
568,0.028584000000000387
569,0.04279999999999973
570,0.01933999999999969
571,0.01683799999999991
572,0.03819899999999965
573,0.018197000000000685
574,0.015829000000000093
575,0.03897600000000079
576,0.01871199999999984
577,0.016312999999999356
578,0.03788700000000045
579,0.01857299999999995
580,0.015721000000000096
581,0.03620500000000071
582,0.019282999999999717
583,0.01791799999999988
584,0.03628399999999932
585,0.018785000000000274
586,0.01638300000000026
587,0.03703000000000056
588,0.018486000000000224
589,0.03523600000000027
590,0.04936600000000002
591,0.021526999999999852
592,0.01655099999999976
593,0.03806599999999971
594,0.018304000000000542
595,0.017138000000000098
596,0.03594100000000111
597,0.017239000000000004
598,0.01638299999999937
599,0.03264500000000048
600,0.016104999999999592
601,0.016199000000000296
602,0.03043899999999944
603,0.016082000000000818
604,0.030067999999999984
605,0.017120000000000246
606,0.022260000000001057
607,0.03373500000000007
608,0.01812900000000006
609,0.016429999999999723
610,0.03695300000000046
611,0.01916699999999949
612,0.018041000000000196
613,0.037836999999999676
614,0.01790299999999867
615,0.016197000000000017
616,0.03536999999999857
617,0.016935999999999396
618,0.016654000000000835
619,0.029453999999999425
620,0.017270999999999148
621,0.027744999999999465
622,0.016936000000001172
623,0.016643999999999437
624,0.0361899999999995
625,0.017861999999999156
626,0.017115000000000435
627,0.03617200000000054
628,0.017857999999998597
629,0.03670400000000029
630,0.040950000000000486
631,0.11674799999999941
632,0.06319499999999856
633,0.024793999999999983
634,0.017082000000000264
635,0.030448000000001585
636,0.01641099999999973
637,0.02907300000000035
638,0.0172030000000003
639,0.01700499999999927
640,0.0374440000000007
641,0.017205999999999833
642,0.017071999999998866
643,0.03462700000000041
644,0.017077000000000453
645,0.029673999999999978
646,0.023389999999999134
647,0.03594100000000111
648,0.03804599999999958
649,0.017973999999998824
650,0.03856500000000018
651,0.019054999999999822
652,0.01842100000000002
653,0.046939000000000064
654,0.020763999999999783
655,0.019159000000000148
656,0.035671000000000674
657,0.0170180000000002
658,0.027815000000000367
659,0.018267000000001588
660,0.017173000000001437
661,0.05017199999999988
662,0.10146800000000056
663,0.13543699999999959
664,0.024188999999999794
665,0.021105999999999625
666,0.0390580000000007
667,0.018596999999999753
668,0.033939000000000163
669,0.019356999999999402
670,0.019004000000000687
671,0.04028300000000051
672,0.019097000000000364
673,0.041704000000001074
674,0.020308999999999244
675,0.017984000000000222
676,0.04823799999999956
677,0.0214970000000001
678,0.035351999999999606
679,0.020270999999999262
680,0.019754999999999967
681,0.04161599999999943
682,0.020794000000000423
683,0.03513000000000055
684,0.02041700000000013
685,0.019137000000000626
686,0.04214600000000068
687,0.01977899999999977
688,0.06016699999999986
689,0.023605999999999128
690,0.02046100000000095
691,0.044617999999999824
692,0.02024399999999993
693,0.03779800000000044
694,0.021093999999999724
695,0.0182500000000001
696,0.04755300000000062
697,0.020626999999999285
698,0.03819599999999923
699,0.022185999999999595
700,0.020645000000000024
701,0.04330099999999959
702,0.019782000000001077
703,0.03469800000000056
704,0.019747000000000625
705,0.03679400000000044
706,0.021272999999998987
707,0.020508000000001303
708,0.04486699999999999
709,0.021398999999998836
710,0.0394950000000005
711,0.022161999999999793
712,0.02084599999999881
713,0.14113299999999995
714,0.1121010000000009
715,0.19250100000000003
716,0.08967099999999917
717,0.048631999999999564
718,0.021452999999999278
719,0.03661099999999884
720,0.021677999999999642
721,0.01954900000000137
722,0.0455059999999996
723,0.020280000000001408
724,0.03680099999999875
725,0.020027000000000683
726,0.019311000000000078
727,0.04090700000000069
728,0.020759999999999224
729,0.0312600000000014
730,0.019762000000000057
731,0.0343
732,0.020006000000000412
733,0.0441919999999989
734,0.02401200000000081
735,0.020689000000000846
736,0.13536099999999962
737,0.12621799999999972
738,0.0817490000000003
739,0.02197100000000063
740,0.03447199999999917
741,0.0205189999999984
742,0.037359000000000364
743,0.0210480000000004
744,0.02087799999999973
745,0.04143799999999942
746,0.020581999999999212
747,0.03186900000000037
748,0.019754000000000715
749,0.03376599999999996
750,0.021240999999999843
751,0.03900199999999998
752,0.022352999999998957
753,0.021496000000000848
754,0.044304999999999595
755,0.019776000000000238
756,0.03144600000000075
757,0.02030900000000102
758,0.034573999999999216
759,0.020304999999998685
760,0.038755000000000095
761,0.026662999999999215
762,0.045389000000000124
763,0.024547999999999348
764,0.021437000000000594
765,0.0505369999999985
766,0.022325999999999624
767,0.03683000000000014
768,0.021107999999999905
769,0.03888299999999845
770,0.021171000000000717
771,0.04055900000000001
772,0.023156000000000176
773,0.04734200000000044
774,0.02462700000000062
775,0.02195899999999895
776,0.05503099999999961
777,0.023034000000000887
778,0.03539899999999996
779,0.02073900000000073
780,0.035823000000000604
781,0.02106500000000011
782,0.04046099999999875
783,0.02093000000000167
784,0.041529999999999845
785,0.02307300000000012
786,0.04075099999999843
787,0.023602000000000345
788,0.022267000000001147
789,0.06459300000000034
790,0.02270199999999889
791,0.1203000000000003
792,0.04983000000000004
793,0.03909499999999966
794,0.04198400000000113
795,0.04016299999999973
796,0.021262999999999366
797,0.041113000000001065
798,0.02186400000000077
799,0.041340999999999184
800,0.022235000000000227
801,0.042336000000000595
802,0.023792000000000257
803,0.04641099999999909
804,0.024853999999999488
805,0.04858699999999949
806,0.025159999999999627
807,0.059162999999999855
808,0.026524000000000214
809,0.06362699999999855
810,0.026959999999998985
811,0.06331800000000065
812,0.027741000000000682
813,0.0844680000000011
814,0.11001800000000017
815,0.0925199999999986
816,0.025680000000001257
817,0.04989699999999786
818,0.0254809999999992
819,0.0444810000000011
820,0.025852999999997905
821,0.05002499999999799
822,0.026327000000001988
823,0.05880600000000058
824,0.026751999999998333
825,0.06185999999999936
826,0.0271979999999985
827,0.05934300000000192
828,0.02762999999999849
829,0.05878500000000031
830,0.027845000000002784
831,0.058950000000002944
832,0.03351199999999821
833,0.06735199999999963
834,0.02805100000000138
835,0.0608530000000016
836,0.027686999999996686
837,0.05737200000000087
838,0.027716999999999103
839,0.0591489999999979
840,0.028202999999997758
841,0.05818400000000068
842,0.026975000000000193
843,0.0571009999999994
844,0.02797199999999833
845,0.049386999999999404
846,0.02801200000000037
847,0.0595649999999992
848,0.027315000000001532
849,0.05973200000000034
850,0.028380999999999545
851,0.04934499999999886
852,0.02606699999999762
853,0.05323600000000184
854,0.055372000000001975
855,0.18364899999999906
856,0.05008800000000235
857,0.04766400000000104
858,0.026571000000000566
859,0.04754699999999801
860,0.02677900000000122
861,0.04914500000000288
862,0.026692000000000604
863,0.04837999999999809
864,0.026485999999998455
865,0.04763499999999965
866,0.025821000000000538
867,0.04823999999999984
868,0.02556900000000084
869,0.07721199999999939
870,0.02754099999999937
871,0.04940299999999809
872,0.024775999999999243
873,0.06552699999999945
874,0.07798199999999866
875,0.07426200000000094
876,0.025123000000000673
877,0.06198399999999893
878,0.038333000000001505
879,0.027421000000000362
880,0.056696999999999775
881,0.026203999999999894
882,0.048355000000000814
883,0.02708600000000061
884,0.049412000000000234
885,0.02762000000000242
886,0.048593999999997806
887,0.026887000000002104
888,0.049338000000002324
889,0.02569700000000097
890,0.047261999999999915
891,0.024577000000000737
892,0.04463599999999701
893,0.024142999999998693
894,0.041375999999999635
895,0.036042000000001906
896,0.0525739999999999
897,0.0654609999999991
898,0.029751999999998446
899,0.05420399999999859
900,0.02829799999999949
901,0.05195499999999953
902,0.027443999999999136
903,0.05285699999999949
904,0.03354699999999866
905,0.05103300000000033
906,0.024691000000000685
907,0.044906000000001
908,0.02566799999999958
909,0.0395070000000004
910,0.03525199999999984
911,0.024425000000000807
912,0.0472190000000019
913,0.02671099999999882
914,0.050884999999997405
915,0.02827999999999875
916,0.05061600000000155
917,0.02626599999999968
918,0.04609599999999858
919,0.02458999999999989
920,0.10543000000000191
921,0.08184900000000184
922,0.03387800000000141
923,0.06907999999999959
924,0.026885000000000048
925,0.05975199999999958
926,0.02623100000000278
927,0.04452399999999912
928,0.04635199999999884
929,0.025241999999998654
930,0.058082999999999885
931,0.027232000000001477
932,0.04955100000000101
933,0.02547299999999808
934,0.04623899999999992
935,0.03898900000000083
936,0.026521999999999935
937,0.048991000000000895
938,0.028527000000000413
939,0.05087400000000031
940,0.027746000000000492
941,0.15083999999999875
942,0.030549000000000603
943,0.07716100000000026
944,0.03780699999999726
945,0.025244999999998186
946,0.04975499999999755
947,0.026659999999999684
948,0.0493850000000009
949,0.02565099999999987
950,0.04579899999999881
951,0.0375709999999998
952,0.025656000000001455
953,0.051553999999999434
954,0.0276929999999993
955,0.051313000000000386
956,0.026184999999998126
957,0.046955000000000524
958,0.04966699999999946
959,0.025484999999999758
960,0.08665200000000084
961,0.03700300000000212
962,0.06084800000000001
963,0.039540999999999826
964,0.02631200000000078
965,0.05154399999999981
966,0.028043999999997737
967,0.051418999999999215
968,0.025807000000000357
969,0.04554999999999865
970,0.03912000000000049
971,0.025786000000000087
972,0.05098600000000175
973,0.027369999999997674
974,0.04972800000000177
975,0.04131100000000032
976,0.028169000000001887
977,0.05207499999999854
978,0.028984999999998706
979,0.053719999999998436
980,0.027271999999999963
981,0.04890400000000028
982,0.05478199999999944
983,0.02941900000000075
984,0.06708700000000078
985,0.18262999999999963
986,0.1232609999999994
987,0.04358599999999768
988,0.02936899999999909
989,0.054783999999997945
990,0.02891699999999986
991,0.07276200000000088
992,0.053456000000000614
993,0.02827299999999866
994,0.062170000000001835
995,0.029038999999997372
996,0.05237900000000195
997,0.051206999999998004
998,0.027663000000000437
999,0.07421499999999881
1000,0.13811799999999863
